Effective GWAP,Rolling Average,month,weekday,hour
1613.567391,2641.334178,11,2,3
1679.014255,2642.254088,11,2,4
1703.225769,2643.57095,11,2,5
1520.89274,2644.55913,11,2,6
1607.979717,2646.870604,11,2,7
2064.70056,2651.759297,11,2,8
4381.116215999999,2668.090772,11,2,9
4939.837921,2682.114384,11,2,10
4366.96262,2699.108435,11,2,11
3395.593815,2708.051229,11,2,12
4982.781298,2686.4418,11,2,13
5168.820318,2699.747641,11,2,14
3378.230546,2704.257816,11,2,15
1532.060579,2704.555322,11,2,16
4963.549296,2717.431679,11,2,17
1716.0392989999998,2712.141710000001,11,2,18
4299.536312,2714.078144,11,2,19
3776.438175,2714.187614,11,2,20
2286.44522,2716.548832,11,2,21
1602.088924,2716.715554,11,2,22
1478.064443,2716.59092,11,2,23
1477.223461,2716.321146,11,3,0
1478.9140619999996,2716.319614,11,3,1
1476.663841,2716.323421,11,3,2
1472.309828,2716.315664,11,3,3
1612.127875,2717.133336,11,3,4
1623.395741,2718.0175010000007,11,3,5
1320.139495,2717.776134,11,3,6
1378.6169960000002,2717.795684,11,3,7
1604.978976,2718.497747,11,3,8
2118.015487,2722.213714,11,3,9
4330.460047,2739.003027,11,3,10
3316.422029,2749.973923,11,3,11
1953.324193,2752.837147,11,3,12
4262.465264,2768.620832,11,3,13
4207.950323,2784.858746,11,3,14
4188.4872,2801.4390120000007,11,3,15
1618.477142,2803.182459,11,3,16
4184.745256,2818.606711,11,3,17
3771.952443,2832.066642,11,3,18
1868.355969,2827.036431,11,3,19
1578.775552,2819.558748,11,3,20
2276.547468,2823.525496,11,3,21
1595.817611,2823.48099,11,3,22
1467.505687,2823.249739,11,3,23
1468.602805,2822.42186,11,4,0
1467.822697,2822.107057,11,4,1
1466.724926,2821.738523,11,4,2
1465.361677,2821.387671,11,4,3
1518.095278,2820.797228,11,4,4
1604.040209,2821.525397,11,4,5
1312.55521,2821.154973,11,4,6
1373.763158,2819.9613050000007,11,4,7
1600.167321,2819.812164,11,4,8
2053.687,2797.715087,11,4,9
4426.871176,2789.0225,11,4,10
1793.874311,2769.256307,11,4,11
2045.720251,2751.751623,11,4,12
4213.0545280000015,2737.741821,11,4,13
3444.893001,2731.134733,11,4,14
4473.437568,2738.268882,11,4,15
1547.636365,2737.882901,11,4,16
4267.773555,2727.897875,11,4,17
3055.227056,2691.422766,11,4,18
1505.31348,2647.17982,11,4,19
1463.866803,2620.882635,11,4,20
1698.058801,2614.3009420000008,11,4,21
1592.445564,2607.126339,11,4,22
1466.396049,2603.30152,11,4,23
1468.369355,2595.409268,11,5,0
1465.42691,2592.835611,11,5,1
1462.209274,2591.728543,11,5,2
1421.771199,2590.020692,11,5,3
1462.9474,2587.98405,11,5,4
1035.276838,2584.126392,11,5,5
1305.322251,2583.640221,11,5,6
1372.2967210000004,2582.733526,11,5,7
1314.941852,2580.983783,11,5,8
1611.750137,2577.697012,11,5,9
1706.597977,2562.490976,11,5,10
1626.137963,2559.310439,11,5,11
1508.235688,2555.460805,11,5,12
1706.315384,2540.5800870000007,11,5,13
1480.618657,2536.557349,11,5,14
1369.780619,2535.721401,11,5,15
1317.76973,2535.734236,11,5,16
4183.06317,2514.080453,11,5,17
2151.287629,2479.258529,11,5,18
2153.86767,2466.230166,11,5,19
1608.312298,2450.332797,11,5,20
3138.745978,2443.760976,11,5,21
1610.158866,2434.617794,11,5,22
1474.347447,2432.15099,11,5,23
1469.822102,2431.128103,11,6,0
1471.446321,2429.719615,11,6,1
1471.399342,2428.854109,11,6,2
1471.523718,2426.341508,11,6,3
1472.876588,2423.870386,11,6,4
1363.976399,2422.255089,11,6,5
1320.956199,2420.493624,11,6,6
1378.462292,2419.879526,11,6,7
1332.464136,2418.429396,11,6,8
1328.15,2416.672584,11,6,9
1378.335562,2413.720396,11,6,10
1335.26,2411.806414,11,6,11
1335.26,2410.007825,11,6,12
1335.26,2401.592244,11,6,13
1335.26,2392.033232,11,6,14
316.9988390000001,2384.319648,11,6,15
1335.488316,2383.287296,11,6,16
1347.487775,2364.762198,11,6,17
1478.091834,2347.148663,11,6,18
1508.468226,2331.053859,11,6,19
1461.792642,2314.22566,11,6,20
1366.363424,2306.93898,11,6,21
1408.488486,2306.355113,11,6,22
1413.715903,2306.042208,11,6,23
1448.138971,2305.927087,11,0,0
1374.049391,2305.3802370000008,11,0,1
1151.225773,2303.4793170000007,11,0,2
1077.713972,2301.175624,11,0,3
1225.106726,2299.404698,11,0,4
1209.657523,2297.390652,11,0,5
1179.372003,2296.598633,11,0,6
1182.716306,2295.471669,11,0,7
1321.175894,2292.071649,11,0,8
1220.790094,2285.762596,11,0,9
1254.722466,2263.872517,11,0,10
1253.653943,2250.869928,11,0,11
1385.4202289999996,2238.541023,11,0,12
1412.2068,2217.4861,11,0,13
1415.292522,2196.330847,11,0,14
1388.059864,2179.286896,11,0,15
1289.417454,2173.412865,11,0,16
4158.06349,2168.771619,11,0,17
1631.469075,2149.106629,11,0,18
1572.951128,2129.765618,11,0,19
1492.521208,2120.584303,11,0,20
1561.26344,2120.356255,11,0,21
1475.126405,2119.444762,11,0,22
1469.46539,2119.20424,11,0,23
1473.9700300000004,2118.953813,12,1,0
1471.575128,2118.939229,12,1,1
1471.772335,2118.964248,12,1,2
1286.236149,2117.559487,12,1,3
1474.566016,2117.274691,12,1,4
1508.003865,2116.588949,12,1,5
1340.124226,2116.371586,12,1,6
1410.5159130000004,2116.928152,12,1,7
1608.462761,2116.802957,12,1,8
1603.980027,2099.623255,12,1,9
1714.828838,2084.391145,12,1,10
1881.141166,2070.423906,12,1,11
2047.530268,2069.879497,12,1,12
4218.769184000002,2069.718968,12,1,13
1517.064342,2044.561809,12,1,14
1502.3943390000004,2011.244455,12,1,15
1386.554154,2007.228437,12,1,16
1707.964683,1987.946432,12,1,17
1545.983218,1971.502407,12,1,18
1576.131867,1952.059627,12,1,19
1629.034609,1937.370762,12,1,20
2291.097435,1934.761915,12,1,21
1604.358631,1934.229223,12,1,22
1473.3841,1933.986348,12,1,23
1474.704767,1933.197992,12,2,0
1471.774375,1932.584335,12,2,1
1473.291464,1932.581543,12,2,2
1474.328042,1931.752737,12,2,3
1626.181058,1931.438254,12,2,4
1704.5197690000002,1931.445956,12,2,5
1490.344297,1931.26412,12,2,6
1610.709717,1931.28037,12,2,7
1701.700594,1929.119656,12,2,8
2355.360618,1917.061587,12,2,9
5002.665143,1917.435559,12,2,10
4386.597387,1917.552432,12,2,11
3273.555127,1916.826012,12,2,12
5593.518035,1920.461349,12,2,13
4247.029705,1914.974501,12,2,14
4864.991351,1923.824267,12,2,15
1705.253453,1924.855177,12,2,16
9823.387406,1953.782785,12,2,17
9567.149805,2000.515586,12,2,18
9572.053654,2031.8996170000007,12,2,19
4223.811333,2034.562553,12,2,20
4199.006408,2045.946846,12,2,21
2079.881306,2048.790848,12,2,22
1473.847001,2048.7657440000007,12,2,23
1576.270283,2049.355309,12,3,0
1516.441875,2049.578688,12,3,1
1475.558404,2049.572108,12,3,2
1485.53207,2049.6508120000008,12,3,3
1616.34424,2049.67591,12,3,4
1618.010983,2049.643858,12,3,5
1318.965491,2049.636869,12,3,6
1478.860808,2050.233559,12,3,7
1606.81282,2050.244475,12,3,8
1522.416347,2046.699242,12,3,9
4321.726774000002,2046.647258,12,3,10
3544.701558,2048.006064,12,3,11
1964.272608,2048.071234,12,3,12
9599.256496,2079.837848,12,3,13
5377.619123,2086.800162,12,3,14
3544.047922,2082.964214,12,3,15
1617.692762,2082.959545,12,3,16
4255.614053,2083.381383,12,3,17
1639.442148,2070.68787,12,3,18
1629.070209,2069.26355,12,3,19
1606.027027,2069.425761,12,3,20
1679.86658,2065.874089,12,3,21
1501.441011,2065.312324,12,3,22
1470.347282,2065.329238,12,3,23
1472.104592,2065.350082,12,4,0
1469.043683,2065.35735,12,4,1
1469.552699,2065.374182,12,4,2
1467.708919,2065.388153000001,12,4,3
1574.312231,2065.7227780000007,12,4,4
1614.581733,2065.785525,12,4,5
1312.883927,2065.787482,12,4,6
1474.916369,2066.389584,12,4,7
1610.192855,2066.449260000001,12,4,8
1531.881843,2063.343277,12,4,9
4562.25234,2064.1491170000004,12,4,10
2097.496859,2065.9563940000007,12,4,11
1528.56455,2062.878086,12,4,12
4244.645883,2063.06613,12,4,13
4193.319004999999,2067.521047,12,4,14
1679.0975420000002,2050.8880710000008,12,4,15
1477.466824,2050.470395,12,4,16
2092.15462,2037.520282,12,4,17
1473.612557,2028.10591,12,4,18
1498.338712,2028.064394,12,4,19
1497.508199,2028.26464,12,4,20
1736.940957,2028.496081,12,4,21
1471.4481449999996,2027.775859,12,4,22
1466.1290210000002,2027.774269,12,4,23
1482.108011,2027.856047,12,5,0
1460.324406,2027.825675,12,5,1
1461.552356,2027.821765,12,5,2
1457.752203,2028.035937,12,5,3
1501.602525,2028.266027,12,5,4
1458.02469,2030.782384,12,5,5
1379.507893,2031.223965,12,5,6
1507.42962,2032.028327,12,5,7
1501.612681,2033.139463,12,5,8
1619.417081,2033.1851,12,5,9
2181.717549,2036.013192,12,5,10
2972.802037,2044.02905,12,5,11
1681.1213239999993,2045.058131,12,5,12
2176.547184,2047.85713,12,5,13
1603.31521,2048.5874670000007,12,5,14
1407.542145,2048.812238,12,5,15
1310.528814,2048.769137,12,5,16
5765.856844,2058.190528,12,5,17
4242.398886999999,2070.637619,12,5,18
2179.174304,2070.788253,12,5,19
3397.468478,2081.437993,12,5,20
3172.293872,2081.637682,12,5,21
1608.252543,2081.626335,12,5,22
1634.63736,2082.5804420000004,12,5,23
1580.858424,2083.241372,12,6,0
1617.70697,2084.1119710000007,12,6,1
1471.757093,2084.114101,12,6,2
1765.480052,2085.863841,12,6,3
1492.157135,2085.978606,12,6,4
1587.023099,2087.306265,12,6,5
1381.300249,2087.665456,12,6,6
1488.338005,2088.319478000001,12,6,7
1487.7629060000004,2089.243875,12,6,8
1499.5118710000004,2090.263887,12,6,9
1611.571644,2091.652197,12,6,10
1500.796646,2092.637534,12,6,11
1611.908231,2094.284249,12,6,12
1619.830525,2095.978122,12,6,13
1605.312479,2097.585577,12,6,14
1603.593979,2105.243881,12,6,15
1611.000122,2106.883832,12,6,16
4337.790718,2124.683255,12,6,17
3431.528526,2136.310854,12,6,18
4226.112081,2152.487306,12,6,19
4254.899959,2169.112944,12,6,20
1611.742611,2170.573535,12,6,21
1603.799753,2171.736102,12,6,22
1463.557788,2172.03278,12,6,23
1372.71591,2171.583833,12,0,0
1246.815501,2170.826488,12,0,1
1375.255548,2172.159999,12,0,2
1242.827072,2173.142815,12,0,3
1378.61974,2174.056583,12,0,4
1376.535852,2175.049906,12,0,5
1311.971115,2175.839187,12,0,6
1302.603967,2176.552804,12,0,7
1574.357293,2178.059836,12,0,8
1947.546693,2182.385768,12,0,9
4635.780836999998,2202.511115,12,0,10
2084.105571,2207.45428,12,0,11
2094.947189,2211.677655,12,0,12
6168.465848,2239.98872,12,0,13
4214.440343,2256.650315,12,0,14
2322.364912,2262.211654,12,0,15
1736.268058,2264.871479,12,0,16
8048.489556999999,2288.028777,12,0,17
3295.495042,2297.9336940000007,12,0,18
1676.542991,2298.5503120000008,12,0,19
4228.855957,2314.8380190000007,12,0,20
4167.861483,2330.353483,12,0,21
1675.855665,2331.5483,12,0,22
1595.9679210000004,2332.301292,12,0,23
1504.536101,2332.483232,12,1,0
1461.184695,2332.421385,12,1,1
1457.443584,2332.336094,12,1,2
1456.5579710000004,2333.349915,12,1,3
1477.5744029999996,2333.367822,12,1,4
1604.8631,2333.944365,12,1,5
1314.202297,2333.790068,12,1,6
1679.587093,2335.391682,12,1,7
1679.845614,2335.81658,12,1,8
1639.20836,2336.026272,12,1,9
1609.452418,2335.399032,12,1,10
1499.705154,2333.128579,12,1,11
1516.766122,2329.969269,12,1,12
3061.887658,2323.0830690000007,12,1,13
3398.592219,2334.28264,12,1,14
1994.746444,2337.213307,12,1,15
1479.918762,2337.769049,12,1,16
4497.308542,2354.372286,12,1,17
4196.967265,2370.151953,12,1,18
4269.549496,2386.184201,12,1,19
1678.814174,2386.480508,12,1,20
1885.577881,2384.066701,12,1,21
2305.275627,2388.238826,12,1,22
1603.28701,2389.012058,12,1,23
1510.1054279999996,2389.222776,12,2,0
1475.894348,2389.2473,12,2,1
1471.634435,2389.237436,12,2,2
1501.9082119999996,2389.401604,12,2,3
1608.028032,2389.29355,12,2,4
1611.445951,2388.739539,12,2,5
1314.145629,2387.690738,12,2,6
1689.732213,2388.16111,12,2,7
1524.909027,2387.108779,12,2,8
4453.05147,2399.595034,12,2,9
6049.480686,2405.826079,12,2,10
2110.855233,2392.279995,12,2,11
4446.335351,2399.260829,12,2,12
6099.742251,2402.274069,12,2,13
6086.754223,2413.22481,12,2,14
6658.815621,2423.902335,12,2,15
2488.112817,2428.562213,12,2,16
10774.86332,2434.2257600000007,12,2,17
23408.97904,2516.6176,12,2,18
6692.36446,2499.476593,12,2,19
16178.03552,2570.63269,12,2,20
4268.577984000001,2571.046806,12,2,21
2800.741581,2575.337641,12,2,22
2308.4655190000008,2580.305609,12,2,23
1638.83175,2580.677998,12,3,0
1621.62231,2581.304072,12,3,1
1474.396205,2581.297154,12,3,2
1626.276325,2582.134918,12,3,3
1684.38146,2582.539901,12,3,4
1684.319509,2582.934595,12,3,5
1379.247787,2583.293418,12,3,6
2127.644421,2587.155225,12,3,7
4258.542282,2602.939329,12,3,8
5245.080599,2625.098045,12,3,9
6423.710394,2637.609852,12,3,10
4963.003761,2646.052127,12,3,11
4124.609618,2658.9112760000007,12,3,12
7762.041015000002,2647.97547,12,3,13
7893.117724,2662.948676,12,3,14
7714.608537999998,2687.773441,12,3,15
4215.633063,2703.237372,12,3,16
9562.952554,2734.828672,12,3,17
9266.894809,2780.230176,12,3,18
6806.95965,2811.050947,12,3,19
7494.512991,2846.101458,12,3,20
8050.624505,2884.022636,12,3,21
4217.796996,2900.191422,12,3,22
2797.279584,2908.089829,12,3,23
1602.021314,2908.863142,12,4,0
1898.877668,2911.421678,12,4,1
1476.336895,2911.4620600000007,12,4,2
1730.3427780000004,2913.025357,12,4,3
1682.921441,2913.67184,12,4,4
1895.286233,2915.3427,12,4,5
1616.715047,2917.1512190000008,12,4,6
2187.932976,2921.395365,12,4,7
4971.534775,2941.403353,12,4,8
5061.204447,2962.411226,12,4,9
5670.832027,2969.009914,12,4,10
4257.153595000002,2981.865014,12,4,11
4245.094296,2998.034834,12,4,12
8159.805278,3021.339354,12,4,13
5702.394018999999,3030.321943,12,4,14
4969.946417,3049.91033,12,4,15
1756.613364,3051.571916,12,4,16
5310.017914999999,3070.725864,12,4,17
5729.088615,3096.056079,12,4,18
4988.036607,3116.82809,12,4,19
9597.182953,3165.04044,12,4,20
5807.003092,3189.2670000000007,12,4,21
2800.212182,3197.1763100000007,12,4,22
2782.189857,3205.010006,12,4,23
1892.504688,3207.452843,12,5,0
1890.635651,3210.014219,12,5,1
1682.2862920000002,3211.328112,12,5,2
1688.2071059999996,3212.6998670000007,12,5,3
1687.54453,3213.806665,12,5,4
1732.1275859999996,3215.43823,12,5,5
1624.361148,3216.89569,12,5,6
1616.928055,3217.547466,12,5,7
1616.649968,3218.232212,12,5,8
4948.128007,3238.045967,12,5,9
9614.817762,3282.290611,12,5,10
4668.081491,3292.3815600000007,12,5,11
4662.4654420000015,3310.127656,12,5,12
5645.336590999998,3330.775212,12,5,13
1681.086445,3331.238136,12,5,14
1632.481542,3332.577061,12,5,15
1473.605464,3333.547756,12,5,16
3211.975074,3318.346079,12,5,17
2917.286596,3310.458505,12,5,18
2174.311976,3310.429563,12,5,19
3131.774364,3308.84805,12,5,20
2303.93289,3303.679235,12,5,21
2824.173015,3310.916857,12,5,22
2304.81613,3314.906016,12,5,23
1604.181925,3315.044847,12,6,0
1615.066459,3315.029129,12,6,1
1514.54764,3315.283835,12,6,2
1685.27603,3314.80643,12,6,3
1687.627173,3315.969942,12,6,4
1622.2472810000004,3316.17961,12,6,5
1451.638689,3316.598291,12,6,6
1620.340196,3317.384018,12,6,7
1459.860119,3317.2179300000007,12,6,8
1484.210844,3317.126853,12,6,9
1647.530172,3317.340892,12,6,10
1613.502469,3318.011760000001,12,6,11
1624.740417,3318.088142,12,6,12
1642.683588,3318.224172,12,6,13
1715.3645370000004,3318.879244,12,6,14
1736.51699,3319.670452,12,6,15
1637.1007140000004,3319.825813,12,6,16
2460.293581,3308.650235,12,6,17
2461.418653,3302.875771,12,6,18
3122.77136,3296.308267000001,12,6,19
3908.656928,3294.247296,12,6,20
3384.162678,3304.797416,12,6,21
1680.0433920000007,3305.251247,12,6,22
1889.831093,3307.788588,12,6,23
1480.700651,3308.431354,12,0,0
1468.621928,3309.751631,12,0,1
1467.653643,3310.3016190000008,12,0,2
1484.104133,3311.737792000001,12,0,3
1619.23269,3313.170012,12,0,4
1649.698609,3314.795981,12,0,5
1483.4028050000004,3315.816408,12,0,6
1645.307852,3317.856312,12,0,7
4957.206455,3337.992319,12,0,8
5785.820299,3360.8391850000007,12,0,9
6883.31038,3374.217338000001,12,0,10
1692.6388129999998,3371.887178,12,0,11
1952.234495,3371.037698,12,0,12
5623.82934,3367.795814,12,0,13
5394.933335,3374.822558,12,0,14
3978.945737,3384.683158,12,0,15
1572.352433,3383.7074700000007,12,0,16
4373.325421000001,3361.831493,12,0,17
1920.571488,3353.647424,12,0,18
6386.175831000001,3381.680953,12,0,19
8287.378645,3405.838826,12,0,20
3246.193864,3400.352709,12,0,21
2522.55196,3405.392568,12,0,22
2389.606041,3410.116605,12,0,23
2377.423644,3415.312364,12,1,0
1614.6138050000004,3416.225632,12,1,1
1439.5677380000004,3416.119228,12,1,2
2371.054006,3421.562657,12,1,3
2371.174354,3426.881705,12,1,4
2372.109055,3431.4486450000004,12,1,5
1355.691697,3431.695605,12,1,6
1342.987843,3429.692039,12,1,7
1582.4430220000004,3429.112261,12,1,8
1554.112532,3428.605738,12,1,9
1541.037427,3428.198506,12,1,10
1419.876136,3427.723334,12,1,11
1433.362947,3427.226886,12,1,12
1354.565886,3417.064257,12,1,13
14131.28667,3480.949343,12,1,14
13923.76669,3551.955415,12,1,15
4674.868594,3570.972974,12,1,16
11008.7675,3609.731658,12,1,17
8715.903695,3636.630089,12,1,18
3770.717011,3633.660848,12,1,19
3886.17167,3646.799881,12,1,20
3188.902153,3654.557764,12,1,21
1383.914069,3649.073469,12,1,22
1343.357785,3647.526271,12,1,23
1349.342415,3646.569348,12,2,0
1353.09566,3645.838404,12,2,1
1350.472162,3645.1172,12,2,2
1402.5092960000004,3644.525539,12,2,3
2304.598638,3648.671793,12,2,4
2306.901453,3652.811409,12,2,5
1357.6112039999996,3653.070133,12,2,6
2428.0458280000007,3657.464857,12,2,7
8675.896075,3700.0302560000014,12,2,8
22171.66357,3805.498185,12,2,9
22765.61574,3904.998989,12,2,10
6445.424904,3930.799999,12,2,11
5672.169837,3938.096633,12,2,12
10106.90479,3961.948791,12,2,13
7441.144882,3970.01064,12,2,14
6486.178406,3968.983037,12,2,15
3441.403447,3974.657386,12,2,16
9033.555976,3964.292462,12,2,17
6037.108242,3860.888469,12,2,18
7869.9426349999985,3867.897863,12,2,19
4168.809621,3796.414375,12,2,20
1367.931714,3779.148624,12,2,21
1309.683232,3770.273276,12,2,22
1202.695833,3763.691314,12,2,23
128.8838758,3754.703529,12,3,0
0.79787942,3745.055764,12,3,1
82.44775775,3736.770357,12,3,2
151.9181509,3727.994415,12,3,3
200.7080742,3719.163026,12,3,4
178.7640374,3710.201387,12,3,5
0.815994854,3701.996435,12,3,6
177.6552711,3690.389357,12,3,7
1270.56902,3672.603802000001,12,3,8
2150.349604,3654.1827840000014,12,3,9
1774.878293,3626.511164,12,3,10
1948.758553,3608.569229,12,3,11
1816.263436,3594.829073,12,3,12
1303.225008,3556.38374,12,3,13
1354.076882,3517.4608770000004,12,3,14
747.383191,3475.9892979999995,12,3,15
198.19790480000003,3452.075993,12,3,16
1229.381361,3402.471403,12,3,17
1347.480863,3355.332034,12,3,18
1219.37343,3322.072592,12,3,19
1300.08799,3285.201015,12,3,20
1310.185633,3245.079355,12,3,21
1463.444001,3228.684397,12,3,22
1446.962116,3220.646793,12,3,23
1363.0813449999996,3219.224531,12,4,0
1210.199077,3215.125254,12,4,1
1003.304264,3212.309583,12,4,2
186.2008392,3203.118262,12,4,3
1141.158047,3199.89348,12,4,4
1357.486215,3196.69229,12,4,5
1248.208924,3194.498801,12,4,6
1207.105904,3188.6605440000008,12,4,7
1356.666117,3167.143469,12,4,8
1312.624,3144.83049,12,4,9
1743.2592920000004,3121.452081,12,4,10
1471.1663,3104.868823,12,4,11
1363.140323,3087.714335,12,4,12
1473.0419949999996,3047.912173,12,4,13
1615.571949,3023.5858510000007,12,4,14
1480.231854,3002.813741,12,4,15
1476.519299,3001.146514,12,4,16
5285.917225,3001.003058,12,4,17
4661.888583,2994.650676,12,4,18
2790.105348,2981.567752,12,4,19
2788.52461,2941.040024,12,4,20
1614.075806,2916.082124,12,4,21
1468.300529,2908.154078,12,4,22
1460.833041,2900.288859,12,4,23
1464.293742,2897.739984,12,5,0
1459.547821,2895.173985000001,12,5,1
1362.8037800000004,2893.272304,12,5,2
1246.182307,2890.641204,12,5,3
1457.902405,2889.274286,12,5,4
1498.964121,2887.886408,12,5,5
1306.676239,2885.995427,12,5,6
1320.226915,2884.229349,12,5,7
1307.828649,2882.391126,12,5,8
1303.904924,2860.699322,12,5,9
1204.4727,2810.637745,12,5,10
587.7621232999999,2786.350129,12,5,11
190.3145364,2759.730184,12,5,12
1195.2325,2733.241469,12,5,13
189.0268748,2724.360162,12,5,14
189.6587415,2715.771931,12,5,15
439.4295119,2709.616122,12,5,16
1357.476413,2698.577439,12,5,17
1503.389676,2690.161386,12,5,18
1308.286057,2685.00647,12,5,19
491.93716330000007,2669.293153,12,5,20
983.2564024,2661.431983,12,5,21
179.6153851,2645.690569000001,12,5,22
85.84364181,2632.482399,12,5,23
0.0,2622.933698,12,6,0
0.0,2613.320207,12,6,1
0.0,2604.305042,12,6,2
-8.999730558,2594.220067,12,6,3
-98.04061209,2583.591092,12,6,4
-99.45492,2573.342865,12,6,5
-496.8895063,2561.744483,12,6,6
0.0,2552.099601000001,12,6,7
0.0,2543.409957,12,6,8
0.0,2534.575369,12,6,9
32.30311009,2524.960922,12,6,10
0.0,2515.356741,12,6,11
0.0,2505.685667,12,6,12
0.0,2495.907788,12,6,13
0.0,2485.697285,12,6,14
0.0,2475.360875,12,6,15
0.0,2465.616227,12,6,16
1311.198881,2458.776378,12,6,17
1212.066892,2451.3397600000008,12,6,18
1312.385806,2440.563656,12,6,19
1309.803254,2425.094289,12,6,20
1316.8466119999996,2412.788836,12,6,21
1208.577553,2409.982492,12,6,22
1201.692579,2405.886429,12,6,23
1217.180081,2404.317854,12,0,0
183.0679719,2396.665747,12,0,1
0.0,2387.929714,12,0,2
0.0,2379.095761,12,0,3
183.6117262,2370.550398,12,0,4
186.7313389,2361.842259,12,0,5
0.0,2353.012481,12,0,6
979.2120714,2349.047625,12,0,7
1324.845408,2327.426428,12,0,8
1304.228185,2300.750285,12,0,9
1311.3756560000004,2267.584006,12,0,10
1372.21268,2265.676708,12,0,11
1315.44106,2261.8862710000008,12,0,12
1410.958875,2236.809661,12,0,13
1316.860704,2212.5354190000007,12,0,14
1302.391091,2196.6035460000007,12,0,15
1304.939806,2195.011804,12,0,16
1549.659361,2178.204268,12,0,17
1512.110853,2175.772955,12,0,18
1800.672382,2148.478292,12,0,19
1686.332212,2109.186349,12,0,20
1691.8285050000004,2099.934174,12,0,21
1466.606403,2093.648784,12,0,22
1466.657064,2088.15504,12,0,23
1371.770975,2082.1690120000007,12,1,0
1248.24195,2079.988227,12,1,1
187.3508409,2072.534555,12,1,2
184.8732887,2059.521575,12,1,3
1202.865391,2052.567355,12,1,4
1205.914454,2045.62572,12,1,5
186.645572,2038.667112,12,1,6
573.7263512,2034.088175,12,1,7
1197.065782,2031.794263,12,1,8
1208.364725,2029.73624,12,1,9
1353.803477,2028.621752,12,1,10
1211.918762,2027.383911,12,1,11
1208.793181,2026.047186,12,1,12
1375.746493,2026.173261,12,1,13
1349.778944,1950.092858,12,1,14
1216.28084,1874.453061,12,1,15
99.55864536,1847.219073,12,1,16
1434.231175,1790.227786,12,1,17
1306.827567,1746.126142,12,1,18
1307.0192539999996,1731.4612739999998,12,1,19
1304.910155,1716.096623,12,1,20
1320.566025,1704.9755739999996,12,1,21
1220.186318,1704.001004,12,1,22
1370.995611,1704.165515,12,1,23
1459.69,1704.8223460000004,12,2,0
1252.067681,1704.220989,12,2,1
186.0565132,1697.289943,12,2,2
187.0556563,1690.0551,12,2,3
1209.755768,1683.538178,12,2,4
1209.757901,1677.007562,12,2,5
188.2001797,1670.046782,12,2,6
1153.010005,1662.457283,12,2,7
1186.845288,1617.8796,12,2,8
1309.457041,1493.699799,12,2,9
1377.601858,1366.390193,12,2,10
1313.412055,1335.842497,12,2,11
1309.927862,1309.8767710000004,12,2,12
1318.156795,1257.5627949999996,12,2,13
1291.543699,1220.958026,12,2,14
1289.492331,1190.0253710000004,12,2,15
552.4876732999999,1172.829444,12,2,16
1376.641793,1127.252574,12,2,17
1312.217546,1099.128224,12,2,18
1305.759191,1060.055704,12,2,19
1291.415306,1042.928357,12,2,20
1371.928221,1042.952145,12,2,21
1459.994822,1043.846857,12,2,22
1214.216333,1043.915431,12,2,23
185.5789019,1044.252902,12,3,0
0.0,1044.248153,12,3,1
0.0,1043.757392,12,3,2
0.0,1042.853117,12,3,3
0.0,1041.6584269999996,12,3,4
0.0,1040.5943550000004,12,3,5
0.0,1040.589498,12,3,6
0.0,1039.532026,12,3,7
183.4854796,1033.061291,12,3,8
98.81980002,1020.849804,12,3,9
182.9707302,1011.374163,12,3,10
182.9594649,1000.863455,12,3,11
181.4543629,991.1324481,12,3,12
187.1465238,984.4891238,12,3,13
186.7198231,977.5405699,12,3,14
281.5535137,974.7677742,12,3,15
184.2864841,974.6849681,12,3,16
1338.696621,975.3356542,12,3,17
1337.030289,975.2734484,12,3,18
185.7569242,969.1209692,12,3,19
1162.494542,968.3019606,12,3,20
1337.009592,968.461627,12,3,21
1208.078883,966.9415965,12,3,22
185.4030951,959.4323166,12,3,23
181.9743464,952.4019178,12,4,0
0.0,945.1983519,12,4,1
0.0,939.2263027,12,4,2
-0.985437789,938.1120987,12,4,3
-0.981084549,931.3136515,12,4,4
-0.979941012,923.2275434,12,4,5
-500.8619083,912.8164075,12,4,6
-540.2488021,902.4154866,12,4,7
-0.981721024,894.3342494999998,12,4,8
0.0,886.5210114,12,4,9
0.0,876.144468,12,4,10
0.0,867.3875257000002,12,4,11
0.0,859.2735951999998,12,4,12
0.0,850.5054881000002,12,4,13
0.0,840.8889884,12,4,14
0.0,832.0780844999998,12,4,15
0.0,823.2892792,12,4,16
1552.902305,801.0689522999999,12,4,17
1210.830496,780.5269397999998,12,4,18
1200.932026,771.0675748,12,4,19
562.2464151,757.8159188999998,12,4,20
1211.630408,755.4204106000002,12,4,21
31.54677092,746.8683049,12,4,22
0.0,738.1728701000002,12,4,23
0.0,729.4568359,12,5,0
-0.974947653,720.7632480000002,12,5,1
-10228.8524,651.7652946000002,12,5,2
-5367.60412905,59.20060060000001,12,5,3
-506.3558581,47.50858713,12,5,4
-504.69447475,-482.6240006,12,5,5
-503.0330914,-493.3960799,12,5,6
0.0,-501.2545735000001,12,5,7
0.0,-509.0392678,12,5,8
0.0,-516.8006066,12,5,9
185.5689341,-522.86551,12,5,10
1203.667001,-519.1994095,12,5,11
1282.97766,-512.6954624,12,5,12
1325.805318,-511.9182432,12,5,13
1214.9075380000004,-505.8118107,12,5,14
1205.384566,-499.7658237,12,5,15
